3104	Sat May 14 15:53:11 +0000 2011	4b76d702f964a52027632ee3	{Island Packers}	{34.2443134951612,-119.26533,Ventura,CA,United States}	{Travel & Transport,}
3104	Sun Oct 10 22:21:07 +0000 2010	4a905483f964a520511720e3	{Party City}	{34.125938639854645,-118.26482774659648,Los Angeles,CA,United States}	{Shop & Service,}
3104	Sun Oct 10 16:25:14 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 09 23:26:08 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Sat Oct 09 20:38:07 +0000 2010	4b76f0bcf964a520976c2ee3	{Cube DTLA}	{34.040356,-118.24023306369781,Los Angeles,CA,United States}	{}
3104	Sat Oct 09 16:40:49 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 08 20:22:24 +0000 2010	4caf7d79562d224b82780e88	{Azitex}	{34.022514,-118.237302,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 08 17:22:20 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 08 17:22:09 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 08 14:50:11 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 08 02:15:12 +0000 2010	49e0a4a8f964a52059611fe3	{Royal Clayton's}	{34.03579321666667,-118.23265,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3104	Fri Oct 08 01:22:45 +0000 2010	4b8357e7f964a520330331e3	{Bank of America - 6th and Central}	{34.03910222,-118.23970198631287,Los Angeles,CA,United States}	{Shop & Service,}
3104	Thu Oct 07 17:21:04 +0000 2010	49fefdeef964a520c26f1fe3	{California Market Center}	{34.040676080699065,-118.2551622390747,Los Angeles,CA,United States}	{Shop & Service,Office,Professional & Other Places,}
3104	Thu Oct 07 17:20:35 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 07 17:20:22 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Oct 07 15:04:23 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Oct 07 15:04:15 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Thu Oct 07 01:02:21 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Oct 06 17:55:19 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 06 17:55:11 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Oct 06 16:13:50 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Wed Oct 06 05:25:04 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 05 16:34:41 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Oct 05 16:34:34 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Oct 05 05:18:56 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Oct 05 04:22:14 +0000 2010	46ddce98f964a520934a1fe3	{Orochon Ramen}	{34.04985042226358,-118.24241638183594,Los Angeles,CA,United States}	{Food,}
3104	Mon Oct 04 06:18:48 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Oct 04 01:53:52 +0000 2010	4b6900daf964a52092962be3	{JW Marriott LA Live}	{34.04530782486832,-118.26658844947815,Los Angeles,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
3104	Sun Oct 03 16:31:42 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Sun Oct 03 15:27:40 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 02 21:49:21 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 02 16:31:36 +0000 2010	4c5344064623be9aa022d0f0	{Audi Auto Gallery}	{34.16752,-118.59572,Woodland Hills,CA,United States}	{Shop & Service,}
3104	Sat Oct 02 16:31:09 +0000 2010	4c5344064623be9aa022d0f0	{Audi Auto Gallery}	{34.16752,-118.59572,Woodland Hills,CA,United States}	{Shop & Service,}
3104	Sat Oct 02 07:23:41 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Oct 02 02:09:32 +0000 2010	4bb91bc9cf2fc9b69840a002	{Walmart Supercenter}	{33.9852817549052,-118.10473821168866,Pico Rivera,CA,United States}	{Shop & Service,}
3104	Fri Oct 01 16:13:49 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 01 15:54:48 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 01 15:54:39 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Oct 01 15:12:22 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Oct 01 00:19:07 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Sep 30 18:53:20 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 30 18:51:34 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 30 15:26:40 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Sep 30 03:51:56 +0000 2010	4c604b7e13791b8d9f2c4faf	{Vault XXI Boutique Lounge}	{34.045383,-118.238293,Los Angeles,CA,United States}	{Food,}
3104	Wed Sep 29 21:49:53 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 29 18:12:04 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Sep 29 15:26:27 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 29 15:26:18 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Wed Sep 29 15:26:04 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 29 06:01:17 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Sep 29 03:45:20 +0000 2010	4c107a76f1b6a5931c0a7c27	{Mignon Wine And Cheese Bar}	{34.044839,-118.249341,Los Angeles,CA,United States}	{Food,}
3104	Tue Sep 28 22:07:54 +0000 2010	4a9997e5f964a520512f20e3	{In-N-Out Burger}	{34.135030107790705,-118.36060523986816,Los Angeles,CA,United States}	{Food,}
3104	Tue Sep 28 17:29:00 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 28 17:28:55 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Tue Sep 28 17:28:47 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 28 15:17:50 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Sep 28 04:37:25 +0000 2010	4a99ace9f964a520c22f20e3	{Pitfire Pizza}	{34.05095057697329,-118.24456770397002,Los Angeles,CA,United States}	{Food,}
3104	Tue Sep 28 01:03:06 +0000 2010	4b4b98c7f964a52072a126e3	{Onizuka Tattoo}	{34.05048425587227,-118.24180374685506,Los Angeles,CA,United States}	{Shop & Service,}
3104	Tue Sep 28 01:03:06 +0000 2010	4b4b98c7f964a52072a126e3	{Onizuka Tattoo}	{34.05048425587227,-118.24180374685506,Los Angeles,CA,United States}	{Shop & Service,}
3104	Tue Sep 28 01:02:53 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Sep 27 19:22:03 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 27 16:06:24 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 27 16:06:15 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 27 14:52:19 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Sep 26 23:03:18 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Sep 26 21:16:51 +0000 2010	4b199230f964a520b9df23e3	{H&M}	{34.144345180538075,-118.25705051422119,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
3104	Sun Sep 26 20:22:26 +0000 2010	4b1f2587f964a5206b2424e3	{The Cheesecake Factory}	{34.14403439867437,-118.25725436210632,Glendale,CA,United States}	{Nightlife Spot,Food,}
3104	Sun Sep 26 20:22:16 +0000 2010	49c31443f964a52054561fe3	{The Americana at Brand}	{34.14381241092894,-118.25670719146729,Glendale,CA,United States}	{Shop & Service,Arts & Entertainment,}
3104	Sun Sep 26 20:21:40 +0000 2010	4a6117a5f964a520d5c11fe3	{Victoria's Secret PINK}	{34.14355490441352,-118.25821995735168,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
3104	Sun Sep 26 20:21:03 +0000 2010	4a75d3ecf964a5205ee11fe3	{Target}	{34.14320860131048,-118.25902462005615,Glendale,CA,United States}	{Shop & Service,Food,}
3104	Sun Sep 26 20:20:49 +0000 2010	441bd921f964a52048311fe3	{Glendale Galleria}	{34.14442710507933,-118.25871774126523,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
3104	Sun Sep 26 20:20:14 +0000 2010	4b527bc9f964a520637f27e3	{Gap}	{34.14454444403935,-118.25859809600418,Glendale,CA,United States}	{Shop & Service,}
3104	Sat Sep 25 15:51:18 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Sep 25 04:11:51 +0000 2010	4ab2a1f4f964a520b76b20e3	{Cube Marketplace & Cafe}	{34.08239932124522,-118.34421962499619,Los Angeles,CA,United States}	{Food,}
3104	Fri Sep 24 19:16:22 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Sep 24 19:09:39 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 24 19:09:29 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 23 20:31:28 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 23 20:31:20 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 23 20:31:04 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Sep 23 01:37:37 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Sep 22 16:34:40 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 22 16:34:35 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 22 03:12:11 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Sep 21 19:12:06 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 21 19:10:57 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 17 23:59:19 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 17 23:59:11 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 16 22:18:55 +0000 2010	4ae778b9f964a520a7ab21e3	{Fashion Square Car Wash}	{34.15491407491988,-118.43158421248694,Sherman Oaks,CA,United States}	{Shop & Service,}
3104	Thu Sep 16 21:35:42 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 16 21:35:29 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 15 12:54:55 +0000 2010	4bad8c3df964a520945a3be3	{Cedars-Sinai Medical Center}	{34.075625719044915,-118.38078618049622,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
3104	Wed Sep 15 01:36:32 +0000 2010	4b4b98c7f964a52072a126e3	{Onizuka Tattoo}	{34.05048425587227,-118.24180374685506,Los Angeles,CA,United States}	{Shop & Service,}
3104	Wed Sep 15 01:36:19 +0000 2010	4a8e02c9f964a520bb1120e3	{Marukai Market}	{34.05011710339291,-118.24220180511475,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3104	Wed Sep 15 00:45:34 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Sep 14 20:29:42 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 14 20:29:35 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 14 17:38:47 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 14 17:38:47 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 13 22:02:06 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Sep 13 18:11:21 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 13 18:11:13 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 13 02:22:37 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Sep 12 23:38:58 +0000 2010	4b3710dff964a5205a3f25e3	{Mimi's Cafe}	{34.12594492491897,-118.2643461227417,Los Angeles,CA,United States}	{Food,}
3104	Sun Sep 12 23:38:42 +0000 2010	4b36c7b4f964a520433c25e3	{Best Buy}	{34.12725936,-118.2649899,Los Angeles,CA,United States}	{Shop & Service,}
3104	Sat Sep 11 19:59:24 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Sep 11 19:07:13 +0000 2010	4b36c7b4f964a520433c25e3	{Best Buy}	{34.12725936,-118.2649899,Los Angeles,CA,United States}	{Shop & Service,}
3104	Sat Sep 11 03:38:11 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Sep 10 16:33:25 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Fri Sep 10 16:33:13 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 10 16:32:58 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 10 04:04:02 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Sep 09 22:04:20 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 09 22:04:07 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 08 23:59:02 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Sep 08 20:03:04 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 08 20:02:46 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 08 06:10:23 +0000 2010	4c107a76f1b6a5931c0a7c27	{Mignon Wine And Cheese Bar}	{34.044839,-118.249341,Los Angeles,CA,United States}	{Food,}
3104	Wed Sep 08 02:20:32 +0000 2010	4c86f2ebd8086dcb15aa9e52	{Snowbear's}	{34.082174,-118.25434,Los Angeles,CA,United States}	{}
3104	Tue Sep 07 18:31:04 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Sep 07 16:37:11 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Sep 07 16:35:19 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Tue Sep 07 16:35:07 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Sep 06 18:14:20 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Sep 06 17:36:06 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Sat Sep 04 23:27:45 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Sep 04 20:17:42 +0000 2010	4a9997e5f964a520512f20e3	{In-N-Out Burger}	{34.135030107790705,-118.36060523986816,Los Angeles,CA,United States}	{Food,}
3104	Sat Sep 04 04:49:10 +0000 2010	4a3ee955f964a5208da31fe3	{Two Boots Pizza}	{34.07767568,-118.259994,Los Angeles,CA,United States}	{Food,}
3104	Fri Sep 03 22:12:51 +0000 2010	4c8172dbdc018cfaeaefc56c	{Impact Manufacturing Corporation}	{34.017366,-118.245555,Los Angeles,CA,United States}	{}
3104	Fri Sep 03 22:00:40 +0000 2010	4c817003d8086dcb340e6d52	{22nd St. Manufacturer}	{34.017561,-118.245578,Los Angeles,CA,United States}	{}
3104	Fri Sep 03 20:08:27 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 03 20:08:19 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Sep 03 17:12:53 +0000 2010	4c812c8d47cc224b669a799f	{Hart productions}	{34.197345,-118.382332,North Hollywood,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 02 19:47:59 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 02 19:47:40 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Sep 02 19:11:32 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Wed Sep 01 16:58:30 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Sep 01 16:57:58 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Wed Sep 01 16:57:26 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Aug 31 19:57:51 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Tue Aug 31 17:52:05 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Aug 31 04:40:27 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Aug 31 04:01:42 +0000 2010	4a31c627f964a520239a1fe3	{Curry House}	{34.050133916592,-118.24221491685049,Los Angeles,CA,United States}	{Food,}
3104	Tue Aug 31 00:51:20 +0000 2010	4b4b98c7f964a52072a126e3	{Onizuka Tattoo}	{34.05048425587227,-118.24180374685506,Los Angeles,CA,United States}	{Shop & Service,}
